scaf_00001	1537484	1537485	->	27	1632673	1632674
scaf_00001	1537501	1537502	->	27	1632690	1632691
scaf_00001	1537518	1537519	->	27	1632707	1632708
scaf_00001	1537536	1537537	->	27	1632725	1632726
scaf_00001	1537640	1537641	->	27	1632830	1632831
scaf_00001	1537649	1537650	->	27	1632839	1632840
scaf_00001	1537655	1537656	->	27	1632845	1632846
scaf_00001	1537679	1537680	->	27	1632869	1632870
scaf_00001	1537689	1537690	->	27	1632879	1632880
scaf_00001	1537707	1537708	->	27	1632897	1632898
scaf_00001	1537741	1537742	->	27	1632931	1632932
scaf_00001	2213066	2213067	->	27	2262519	2262520
scaf_00001	2213088	2213089	->	27	2262541	2262542
scaf_00001	2213100	2213101	->	27	2262553	2262554
scaf_00001	2213132	2213133	->	27	2262585	2262586
scaf_00001	2213184	2213185	->	27	2262637	2262638
scaf_00001	2213216	2213217	->	27	2262669	2262670
scaf_00001	2213224	2213225	->	27	2262677	2262678
scaf_00001	2213301	2213302	->	27	2262754	2262755
scaf_00001	2213307	2213308	->	27	2262760	2262761
scaf_00001	2213317	2213318	->	27	2262770	2262771
scaf_00001	2213329	2213330	->	27	2262782	2262783
scaf_00001	2213347	2213348	->	27	2262800	2262801
scaf_00001	2213363	2213364	->	27	2262816	2262817
scaf_00001	2213379	2213380	->	27	2262832	2262833
scaf_00001	2213412	2213413	->	27	2262865	2262866
scaf_00001	2213418	2213419	->	27	2262871	2262872
scaf_00001	2213461	2213462	->	27	2262914	2262915
scaf_00001	2213488	2213489	->	27	2262941	2262942
scaf_00001	2213514	2213515	->	27	2262967	2262968
scaf_00001	2601820	2601821	->	27	2581283	2581284
scaf_00001	2601836	2601837	->	27	2581299	2581300
scaf_00001	2601847	2601848	->	27	2581310	2581311
scaf_00001	2601854	2601855	->	27	2581317	2581318
scaf_00001	2601867	2601868	->	27	2581330	2581331
scaf_00001	2601870	2601871	->	27	2581333	2581334
scaf_00001	2601884	2601885	->	27	2581347	2581348
scaf_00001	2601887	2601888	->	27	2581350	2581351
scaf_00001	2601914	2601915	->	27	2581377	2581378
scaf_00001	2601921	2601922	->	27	2581384	2581385
scaf_00001	2601959	2601960	->	27	2581422	2581423
scaf_00001	2601970	2601971	->	27	2581433	2581434
scaf_00001	2601971	2601972	->	27	2581434	2581435
scaf_00001	2601974	2601975	->	27	2581437	2581438
scaf_00001	2601976	2601977	->	27	2581439	2581440
scaf_00001	2602033	2602034	->	27	2581496	2581497
scaf_00001	2602090	2602091	->	27	2581553	2581554
scaf_00001	2602093	2602094	Unmap
scaf_00001	2602096	2602097	->	27	2581558	2581559
scaf_00001	2602098	2602099	->	27	2581560	2581561
scaf_00001	2602109	2602110	->	27	2581571	2581572
scaf_00001	2602135	2602136	->	27	2581597	2581598
scaf_00001	2602185	2602186	->	27	2581648	2581649
scaf_00001	2602191	2602192	->	27	2581654	2581655
scaf_00001	2602270	2602271	->	27	2581733	2581734
scaf_00001	2755740	2755741	->	27	2730513	2730514
scaf_00001	2755759	2755760	->	27	2730532	2730533
scaf_00001	2755762	2755763	->	27	2730535	2730536
scaf_00001	2755764	2755765	->	27	2730537	2730538
scaf_00001	2755802	2755803	->	27	2730575	2730576
scaf_00001	2755820	2755821	->	27	2730593	2730594
scaf_00001	2755855	2755856	->	27	2730628	2730629
scaf_00001	2755860	2755861	->	27	2730633	2730634
scaf_00001	2755880	2755881	->	27	2730653	2730654
scaf_00001	2755886	2755887	->	27	2730659	2730660
scaf_00001	2755905	2755906	->	27	2730678	2730679
scaf_00001	2755971	2755972	->	27	2730744	2730745
scaf_00001	2866662	2866663	->	27	2864338	2864339
scaf_00001	2866845	2866846	->	27	2864521	2864522
scaf_00001	2866863	2866864	->	27	2864539	2864540
scaf_00001	2866946	2866947	->	27	2864622	2864623
scaf_00001	2866961	2866962	->	27	2864637	2864638
scaf_00001	2866985	2866986	->	27	2864661	2864662
scaf_00001	2867055	2867056	->	27	2864731	2864732
scaf_00001	2867084	2867085	->	27	2864760	2864761
scaf_00001	2867096	2867097	->	27	2864772	2864773
scaf_00001	2867104	2867105	->	27	2864780	2864781
scaf_00001	2867152	2867153	->	27	2864828	2864829
scaf_00001	3161389	3161390	->	27	3158800	3158801
scaf_00001	3161542	3161543	->	27	3158953	3158954
scaf_00001	3161547	3161548	->	27	3158958	3158959
scaf_00001	3161602	3161603	->	27	3159013	3159014
scaf_00001	3161642	3161643	->	27	3159053	3159054
scaf_00001	3161679	3161680	->	27	3159090	3159091
scaf_00001	3161682	3161683	->	27	3159093	3159094
scaf_00001	3161701	3161702	->	27	3159112	3159113
scaf_00001	3161708	3161709	->	27	3159119	3159120
scaf_00001	3161724	3161725	->	27	3159135	3159136
scaf_00001	3161740	3161741	->	27	3159151	3159152
scaf_00001	3161744	3161745	->	27	3159155	3159156
scaf_00001	3161746	3161747	->	27	3159157	3159158
scaf_00001	3161749	3161750	->	27	3159160	3159161
scaf_00001	3161774	3161775	->	27	3159185	3159186
scaf_00001	3387681	3387682	->	27	3473637	3473638
scaf_00001	3387693	3387694	->	27	3473649	3473650
scaf_00001	3387706	3387707	->	27	3473662	3473663
scaf_00001	3387715	3387716	->	27	3473671	3473672
scaf_00001	3387720	3387721	->	27	3473675	3473676
scaf_00001	3387722	3387723	->	27	3473677	3473678
scaf_00001	3387746	3387747	->	27	3473701	3473702
scaf_00001	3387813	3387814	->	27	3473768	3473769
scaf_00001	3387859	3387860	->	27	3473814	3473815
scaf_00001	3387955	3387956	->	27	3473910	3473911
scaf_00001	3387989	3387990	->	27	3473944	3473945
scaf_00001	3387990	3387991	Unmap
scaf_00001	3388057	3388058	->	27	3474011	3474012
scaf_00001	3462676	3462677	->	27	3548861	3548862
scaf_00001	3462681	3462682	->	27	3548866	3548867
scaf_00001	3462836	3462837	->	27	3549021	3549022
scaf_00001	3462840	3462841	->	27	3549025	3549026
scaf_00001	3462906	3462907	->	27	3549091	3549092
scaf_00001	3462931	3462932	->	27	3549116	3549117
scaf_00001	3462946	3462947	->	27	3549131	3549132
scaf_00001	3462962	3462963	->	27	3549147	3549148
scaf_00001	3463151	3463152	->	27	3549336	3549337
scaf_00001	3463177	3463178	->	27	3549362	3549363
scaf_00001	3463178	3463179	->	27	3549363	3549364
scaf_00001	3463183	3463184	->	27	3549368	3549369
scaf_00001	3463185	3463186	->	27	3549370	3549371
scaf_00001	3463205	3463206	->	27	3549390	3549391
scaf_00001	3463211	3463212	->	27	3549396	3549397
scaf_00001	3463279	3463280	->	27	3549464	3549465
scaf_00001	3463297	3463298	->	27	3549482	3549483
scaf_00001	3463309	3463310	->	27	3549494	3549495
scaf_00001	3463316	3463317	->	27	3549501	3549502
scaf_00001	3463353	3463354	->	27	3549538	3549539
scaf_00001	3463360	3463361	->	27	3549545	3549546
scaf_00001	3463376	3463377	->	27	3549561	3549562
scaf_00001	3463422	3463423	->	27	3549607	3549608
scaf_00001	3463460	3463461	->	27	3549645	3549646
scaf_00001	3463467	3463468	->	27	3549652	3549653
scaf_00001	3463593	3463594	->	27	3549778	3549779
scaf_00001	3463596	3463597	->	27	3549781	3549782
scaf_00001	3463608	3463609	->	27	3549793	3549794
scaf_00001	3463616	3463617	->	27	3549801	3549802
scaf_00001	3463617	3463618	->	27	3549802	3549803
scaf_00001	3463629	3463630	->	27	3549814	3549815
scaf_00001	3696284	3696285	->	27	3813605	3813606
scaf_00001	3696341	3696342	->	27	3813662	3813663
scaf_00001	3696372	3696373	->	27	3813693	3813694
scaf_00001	3696394	3696395	->	27	3813715	3813716
scaf_00001	3696397	3696398	->	27	3813718	3813719
scaf_00001	3696409	3696410	->	27	3813730	3813731
scaf_00001	3696435	3696436	->	27	3813756	3813757
scaf_00001	3696436	3696437	->	27	3813757	3813758
scaf_00001	3696455	3696456	->	27	3813776	3813777
scaf_00001	3696463	3696464	->	27	3813784	3813785
scaf_00001	3696475	3696476	->	27	3813796	3813797
scaf_00001	3696489	3696490	->	27	3813810	3813811
scaf_00001	3696509	3696510	->	27	3813830	3813831
scaf_00001	3696519	3696520	->	27	3813840	3813841
scaf_00001	3696521	3696522	->	27	3813842	3813843
scaf_00001	3696531	3696532	->	27	3813852	3813853
scaf_00001	3696537	3696538	->	27	3813858	3813859
scaf_00001	3696568	3696569	->	27	3813889	3813890
scaf_00001	3696590	3696591	->	27	3813911	3813912
scaf_00001	3696612	3696613	->	27	3813933	3813934
scaf_00001	3696613	3696614	->	27	3813934	3813935
scaf_00001	3696637	3696638	->	27	3813958	3813959
scaf_00001	3696687	3696688	->	27	3814008	3814009
scaf_00001	4464211	4464212	->	27	4580951	4580952
scaf_00001	4464244	4464245	->	27	4580984	4580985
scaf_00001	4464274	4464275	->	27	4581014	4581015
scaf_00001	4464334	4464335	->	27	4581074	4581075
scaf_00001	4464343	4464344	->	27	4581083	4581084
scaf_00001	4464357	4464358	->	27	4581097	4581098
scaf_00001	4464383	4464384	->	27	4581123	4581124
scaf_00001	4464395	4464396	->	27	4581135	4581136
scaf_00001	4464446	4464447	->	27	4581186	4581187
scaf_00001	4464451	4464452	->	27	4581191	4581192
scaf_00001	4464463	4464464	->	27	4581203	4581204
scaf_00001	4464492	4464493	->	27	4581232	4581233
scaf_00001	4464493	4464494	->	27	4581233	4581234
scaf_00001	4464497	4464498	->	27	4581237	4581238
scaf_00001	4464500	4464501	->	27	4581240	4581241
scaf_00001	4464509	4464510	->	27	4581249	4581250
scaf_00001	4464512	4464513	->	27	4581252	4581253
scaf_00001	4464537	4464538	->	27	4581277	4581278
scaf_00001	4464548	4464549	->	27	4581288	4581289
scaf_00001	4464600	4464601	->	27	4581340	4581341
scaf_00001	4464617	4464618	->	27	4581357	4581358
scaf_00001	4464686	4464687	->	27	4581426	4581427
scaf_00001	4615784	4615785	->	27	4713711	4713712
scaf_00001	4615822	4615823	->	27	4713749	4713750
scaf_00001	4615852	4615853	->	27	4713779	4713780
scaf_00001	4615867	4615868	->	27	4713794	4713795
scaf_00001	4615878	4615879	->	27	4713805	4713806
scaf_00001	4615909	4615910	->	27	4713836	4713837
scaf_00001	4615922	4615923	->	27	4713849	4713850
scaf_00001	4615924	4615925	->	27	4713851	4713852
scaf_00001	4615938	4615939	->	27	4713865	4713866
scaf_00001	4615952	4615953	->	27	4713879	4713880
scaf_00001	4616096	4616097	->	27	4714023	4714024
scaf_00001	4735835	4735836	Unmap
scaf_00001	4735845	4735846	->	27	4841644	4841645
scaf_00001	4735867	4735868	->	27	4841666	4841667
scaf_00001	4735893	4735894	->	27	4841692	4841693
scaf_00001	4735896	4735897	->	27	4841695	4841696
scaf_00001	4735938	4735939	->	27	4841737	4841738
scaf_00001	4736022	4736023	->	27	4841821	4841822
scaf_00001	4736081	4736082	->	27	4841880	4841881
scaf_00001	4736119	4736120	->	27	4841918	4841919
scaf_00001	4736131	4736132	->	27	4841930	4841931
scaf_00001	4736168	4736169	->	27	4841969	4841970
scaf_00001	4736172	4736173	->	27	4841973	4841974
scaf_00001	4736181	4736182	->	27	4841982	4841983
scaf_00001	4736193	4736194	->	27	4841994	4841995
scaf_00001	4736226	4736227	->	27	4842027	4842028
scaf_00001	4736232	4736233	->	27	4842033	4842034
scaf_00001	4736260	4736261	->	27	4842061	4842062
scaf_00001	4741407	4741408	->	27	4847297	4847298
scaf_00001	4741414	4741415	->	27	4847304	4847305
scaf_00001	4741415	4741416	->	27	4847305	4847306
scaf_00001	4741419	4741420	->	27	4847309	4847310
scaf_00001	4741503	4741504	->	27	4847393	4847394
scaf_00001	4741508	4741509	->	27	4847398	4847399
scaf_00001	4741523	4741524	->	27	4847413	4847414
scaf_00001	4741556	4741557	->	27	4847446	4847447
scaf_00001	4741571	4741572	->	27	4847461	4847462
scaf_00001	4741652	4741653	->	27	4847542	4847543
scaf_00001	4741678	4741679	->	27	4847568	4847569
scaf_00001	4741686	4741687	->	27	4847576	4847577
scaf_00001	4741729	4741730	->	27	4847619	4847620
scaf_00001	4741764	4741765	->	27	4847654	4847655
scaf_00001	4741777	4741778	->	27	4847667	4847668
scaf_00001	4741787	4741788	->	27	4847677	4847678
scaf_00001	4741806	4741807	->	27	4847696	4847697
scaf_00001	4741827	4741828	->	27	4847718	4847719
scaf_00001	4741841	4741842	->	27	4847732	4847733
scaf_00001	4741843	4741844	->	27	4847734	4847735
scaf_00001	4741851	4741852	->	27	4847742	4847743
scaf_00001	4741853	4741854	->	27	4847744	4847745
scaf_00001	4741868	4741869	->	27	4847759	4847760
scaf_00001	4741879	4741880	->	27	4847771	4847772
scaf_00001	4741880	4741881	->	27	4847772	4847773
scaf_00001	4741884	4741885	->	27	4847776	4847777
scaf_00001	4741903	4741904	->	27	4847795	4847796
scaf_00001	4810303	4810304	->	27	4934450	4934451
scaf_00001	4810369	4810370	->	27	4934516	4934517
scaf_00001	4810376	4810377	->	27	4934523	4934524
scaf_00001	4810389	4810390	->	27	4934536	4934537
scaf_00001	4810486	4810487	->	27	4934633	4934634
scaf_00001	4810527	4810528	->	27	4934674	4934675
scaf_00001	4810561	4810562	->	27	4934708	4934709
scaf_00001	4810563	4810564	->	27	4934710	4934711
scaf_00001	4810569	4810570	->	27	4934716	4934717
scaf_00001	4810592	4810593	->	27	4934739	4934740
scaf_00001	4810634	4810635	->	27	4934781	4934782
scaf_00001	4810636	4810637	->	27	4934783	4934784
scaf_00001	5043126	5043127	->	27	5168476	5168477
scaf_00001	5043131	5043132	->	27	5168481	5168482
scaf_00001	5043138	5043139	->	27	5168488	5168489
scaf_00001	5043165	5043166	->	27	5168515	5168516
scaf_00001	5043172	5043173	->	27	5168522	5168523
scaf_00001	5043199	5043200	->	27	5168549	5168550
scaf_00001	5043212	5043213	->	27	5168562	5168563
scaf_00001	5043236	5043237	->	27	5168586	5168587
scaf_00001	5043263	5043264	->	27	5168613	5168614
scaf_00001	5043296	5043297	->	27	5168646	5168647
scaf_00001	5043347	5043348	->	27	5168697	5168698
scaf_00001	5043427	5043428	->	27	5168777	5168778
scaf_00001	5043430	5043431	->	27	5168780	5168781
scaf_00001	5043507	5043508	->	27	5168857	5168858
scaf_00001	5043517	5043518	->	27	5168867	5168868
scaf_00001	5043545	5043546	->	27	5168895	5168896
scaf_00001	5043568	5043569	->	27	5168918	5168919
scaf_00001	5043588	5043589	->	27	5168938	5168939
scaf_00001	5043601	5043602	->	27	5168951	5168952
scaf_00001	5043602	5043603	->	27	5168952	5168953
scaf_00001	5308806	5308807	->	27	5462639	5462640
scaf_00001	5308981	5308982	->	27	5462814	5462815
scaf_00001	5308982	5308983	->	27	5462815	5462816
scaf_00001	5309040	5309041	->	27	5462873	5462874
scaf_00001	5309045	5309046	->	27	5462878	5462879
scaf_00001	5309048	5309049	->	27	5462881	5462882
scaf_00001	5309050	5309051	->	27	5462883	5462884
scaf_00001	5309061	5309062	->	27	5462894	5462895
scaf_00001	5309084	5309085	->	27	5462917	5462918
scaf_00001	5309089	5309090	->	27	5462922	5462923
scaf_00001	5309114	5309115	->	27	5462947	5462948
scaf_00001	5309122	5309123	->	27	5462955	5462956
scaf_00001	5309185	5309186	->	27	5463018	5463019
scaf_00001	5309193	5309194	->	27	5463026	5463027
scaf_00001	5620394	5620395	Unmap
scaf_00001	5620399	5620400	Unmap
scaf_00001	5620400	5620401	Unmap
scaf_00001	5620401	5620402	Unmap
scaf_00001	5620402	5620403	Unmap
scaf_00001	5620403	5620404	Unmap
scaf_00001	5620404	5620405	Unmap
scaf_00001	5620406	5620407	Unmap
scaf_00001	5620407	5620408	Unmap
scaf_00001	5620408	5620409	Unmap
scaf_00001	5620409	5620410	Unmap
scaf_00001	5620410	5620411	Unmap
scaf_00001	5620411	5620412	Unmap
scaf_00001	5620412	5620413	Unmap
scaf_00001	5620413	5620414	Unmap
scaf_00001	5620415	5620416	Unmap
scaf_00001	5620418	5620419	Unmap
scaf_00001	5620419	5620420	Unmap
scaf_00001	5620420	5620421	Unmap
scaf_00001	5620421	5620422	Unmap
scaf_00001	5620422	5620423	Unmap
scaf_00001	5620423	5620424	Unmap
scaf_00001	5620424	5620425	Unmap
scaf_00001	5620425	5620426	Unmap
scaf_00001	5620426	5620427	Unmap
scaf_00001	5620428	5620429	Unmap
scaf_00001	5620432	5620433	Unmap
scaf_00001	5620433	5620434	Unmap
scaf_00001	5620434	5620435	Unmap
scaf_00001	5620435	5620436	Unmap
scaf_00001	5620436	5620437	Unmap
scaf_00001	5620437	5620438	Unmap
scaf_00001	5620438	5620439	Unmap
scaf_00001	5620439	5620440	Unmap
scaf_00001	5620440	5620441	Unmap
scaf_00001	5620441	5620442	Unmap
scaf_00001	5620442	5620443	Unmap
scaf_00001	5620443	5620444	Unmap
scaf_00001	5620444	5620445	Unmap
scaf_00001	5620446	5620447	Unmap
scaf_00001	5620447	5620448	Unmap
scaf_00001	5620448	5620449	Unmap
scaf_00001	5620449	5620450	Unmap
scaf_00001	5620450	5620451	Unmap
scaf_00001	5620451	5620452	Unmap
scaf_00001	5620452	5620453	Unmap
scaf_00001	5620453	5620454	Unmap
scaf_00001	5620454	5620455	Unmap
scaf_00001	5620455	5620456	Unmap
scaf_00001	5620456	5620457	Unmap
scaf_00001	5620457	5620458	Unmap
scaf_00001	5620458	5620459	Unmap
scaf_00001	5620459	5620460	Unmap
scaf_00001	5620461	5620462	Unmap
scaf_00001	5620462	5620463	Unmap
scaf_00001	5620463	5620464	Unmap
scaf_00001	5620464	5620465	Unmap
scaf_00001	5620466	5620467	Unmap
scaf_00001	5620467	5620468	Unmap
scaf_00001	5620468	5620469	Unmap
scaf_00001	5620470	5620471	Unmap
scaf_00001	5620471	5620472	Unmap
scaf_00001	5620472	5620473	Unmap
scaf_00001	5620473	5620474	Unmap
scaf_00001	5620474	5620475	Unmap
scaf_00001	5620476	5620477	Unmap
scaf_00001	5620477	5620478	Unmap
scaf_00001	5620479	5620480	Unmap
scaf_00001	5620480	5620481	Unmap
scaf_00001	5620482	5620483	Unmap
scaf_00001	5620502	5620503	Unmap
scaf_00001	5620518	5620519	Unmap
scaf_00001	5620527	5620528	Unmap
scaf_00001	5620529	5620530	Unmap
scaf_00001	5620625	5620626	Unmap
scaf_00001	5620683	5620684	Unmap
scaf_00001	5620831	5620832	Unmap
scaf_00001	5620851	5620852	Unmap
scaf_00001	5651237	5651238	->	27	5810487	5810488
scaf_00001	5651255	5651256	->	27	5810505	5810506
scaf_00001	5651257	5651258	->	27	5810507	5810508
scaf_00001	5651271	5651272	->	27	5810521	5810522
scaf_00001	5651294	5651295	->	27	5810544	5810545
scaf_00001	5651300	5651301	->	27	5810550	5810551
scaf_00001	5651317	5651318	->	27	5810567	5810568
scaf_00001	5651342	5651343	->	27	5810592	5810593
scaf_00001	5651360	5651361	->	27	5810610	5810611
scaf_00001	5651365	5651366	->	27	5810615	5810616
scaf_00001	5651396	5651397	->	27	5810646	5810647
scaf_00001	5651397	5651398	->	27	5810647	5810648
scaf_00001	5651429	5651430	Unmap
scaf_00001	5651473	5651474	->	27	5810722	5810723
scaf_00001	5651537	5651538	->	27	5810786	5810787
scaf_00001	5651565	5651566	->	27	5810814	5810815
scaf_00001	5651732	5651733	->	27	5810981	5810982
scaf_00001	5689084	5689085	->	27	5848475	5848476
scaf_00001	5689094	5689095	->	27	5848485	5848486
scaf_00001	5689096	5689097	->	27	5848487	5848488
scaf_00001	5689099	5689100	->	27	5848490	5848491
scaf_00001	5689104	5689105	->	27	5848495	5848496
scaf_00001	5689107	5689108	->	27	5848498	5848499
scaf_00001	5689112	5689113	->	27	5848503	5848504
scaf_00001	5689131	5689132	->	27	5848522	5848523
scaf_00001	5689143	5689144	->	27	5848534	5848535
scaf_00001	5689155	5689156	->	27	5848546	5848547
scaf_00001	5689313	5689314	->	27	5848704	5848705
scaf_00001	5689325	5689326	->	27	5848716	5848717
scaf_00001	5689333	5689334	->	27	5848724	5848725
scaf_00001	5689346	5689347	->	27	5848737	5848738
scaf_00001	5689376	5689377	->	27	5848767	5848768
scaf_00001	5689403	5689404	->	27	5848794	5848795
scaf_00001	5689446	5689447	->	27	5848837	5848838
scaf_00001	5689458	5689459	->	27	5848849	5848850
scaf_00001	5689489	5689490	Unmap
scaf_00001	5689498	5689499	->	27	5848888	5848889
scaf_00001	5689531	5689532	->	27	5848921	5848922
scaf_00001	5752300	5752301	->	27	5914283	5914284
scaf_00001	5752310	5752311	->	27	5914293	5914294
scaf_00001	5752327	5752328	->	27	5914310	5914311
scaf_00001	5752356	5752357	->	27	5914339	5914340
scaf_00001	5752367	5752368	->	27	5914350	5914351
scaf_00001	5752393	5752394	->	27	5914376	5914377
scaf_00001	5752409	5752410	->	27	5914392	5914393
scaf_00001	5752418	5752419	->	27	5914401	5914402
scaf_00001	5752441	5752442	->	27	5914424	5914425
scaf_00001	5752452	5752453	->	27	5914435	5914436
scaf_00001	5752486	5752487	->	27	5914469	5914470
scaf_00001	5752496	5752497	->	27	5914479	5914480
scaf_00001	5752578	5752579	->	27	5914561	5914562
scaf_00001	5752594	5752595	->	27	5914577	5914578
scaf_00001	5752602	5752603	->	27	5914585	5914586
scaf_00001	5752614	5752615	->	27	5914597	5914598
scaf_00001	5752634	5752635	->	27	5914617	5914618
scaf_00001	5752635	5752636	->	27	5914618	5914619
scaf_00001	5752651	5752652	->	27	5914634	5914635
scaf_00001	5752661	5752662	->	27	5914644	5914645
scaf_00001	5752663	5752664	->	27	5914646	5914647
scaf_00001	5752740	5752741	->	27	5914723	5914724
scaf_00001	6035702	6035703	->	27	6196439	6196440
scaf_00001	6035763	6035764	->	27	6196500	6196501
scaf_00001	6035798	6035799	->	27	6196535	6196536
scaf_00001	6035928	6035929	->	27	6196665	6196666
scaf_00001	6035997	6035998	->	27	6196734	6196735
scaf_00001	6036005	6036006	->	27	6196742	6196743
scaf_00001	6036007	6036008	->	27	6196744	6196745
scaf_00001	6036083	6036084	->	27	6196820	6196821
scaf_00001	6036089	6036090	->	27	6196826	6196827
scaf_00001	6036100	6036101	->	27	6196837	6196838
scaf_00001	6036147	6036148	->	27	6196884	6196885
scaf_00001	6076839	6076840	Unmap
scaf_00001	6076914	6076915	Unmap
scaf_00001	6077070	6077071	Unmap
scaf_00001	6077121	6077122	Unmap
scaf_00001	6077159	6077160	Unmap
scaf_00001	6077168	6077169	Unmap
scaf_00001	6077295	6077296	Unmap
scaf_00001	6077384	6077385	Unmap
scaf_00001	6077614	6077615	Unmap
